ID,Label
11494.pkl,3.247765064239502
11512.pkl,3.2793757915496826
11514.pkl,3.15624737739563
11521.pkl,2.9979982376098633
11524.pkl,3.8808186054229736
11525.pkl,3.229768753051758
11529.pkl,2.0841362476348877
11540.pkl,3.6254618167877197
11547.pkl,3.2410247325897217
11553.pkl,3.2770731449127197
11556.pkl,3.2146153450012207
11561.pkl,3.022237777709961
11575.pkl,2.9991300106048584
11576.pkl,3.9681036472320557
11577.pkl,1.6687376499176025
11583.pkl,1.5237476825714111
11584.pkl,3.4361140727996826
11591.pkl,3.479726552963257
11618.pkl,3.624415636062622
11620.pkl,3.33171010017395
11625.pkl,2.645054340362549
11626.pkl,3.096038579940796
11631.pkl,3.449223756790161
11636.pkl,2.0904343128204346
11641.pkl,3.5083730220794678
11646.pkl,3.1957271099090576
11649.pkl,3.413987636566162
11653.pkl,2.447572708129883
11658.pkl,2.9903743267059326
11659.pkl,3.1227333545684814
11670.pkl,3.2539637088775635
11687.pkl,2.7619168758392334
11699.pkl,4.112050533294678
11700.pkl,4.280634880065918
11703.pkl,2.6726744174957275
11704.pkl,3.3995578289031982
11710.pkl,3.3951754570007324
11713.pkl,3.5263335704803467
11724.pkl,4.137760162353516
11728.pkl,3.15846586227417
11735.pkl,4.00569486618042
11745.pkl,3.155595064163208
11751.pkl,3.464731216430664
11756.pkl,3.7063376903533936
11761.pkl,2.838513135910034
11777.pkl,2.9622461795806885
11790.pkl,2.105886459350586
11796.pkl,1.539621114730835
11804.pkl,3.092003345489502
11822.pkl,3.860236406326294
11839.pkl,3.083439826965332
11846.pkl,2.96195387840271
11848.pkl,4.523387908935547
11851.pkl,3.2914507389068604
11853.pkl,2.903381586074829
11861.pkl,1.9058680534362793
11871.pkl,2.4605748653411865
11873.pkl,3.121344566345215
11874.pkl,3.992527723312378
11876.pkl,3.204843282699585
11878.pkl,3.2491471767425537
11889.pkl,2.911592721939087
11895.pkl,3.5670831203460693
11898.pkl,1.7572989463806152
11937.pkl,3.2737338542938232
11938.pkl,2.4034616947174072
11946.pkl,3.3816111087799072
11950.pkl,3.3780205249786377
11953.pkl,3.144089460372925
11955.pkl,3.156646966934204
11967.pkl,1.6390159130096436
11970.pkl,2.815049886703491
11985.pkl,3.180889368057251
11987.pkl,3.858236074447632
11989.pkl,1.8413777351379395
11990.pkl,2.144430160522461
11992.pkl,3.2488131523132324
11996.pkl,3.471196413040161
12005.pkl,3.1112613677978516
12018.pkl,2.922260046005249
12019.pkl,3.1636126041412354
12024.pkl,3.873406171798706
12025.pkl,3.0257339477539062
12029.pkl,2.739034414291382
12030.pkl,3.345989465713501
12032.pkl,2.890742540359497
12035.pkl,3.1675541400909424
12036.pkl,3.7837893962860107
12037.pkl,3.4336624145507812
12040.pkl,2.804763078689575
12042.pkl,3.101651430130005
12047.pkl,2.214348316192627
12051.pkl,4.126860618591309
12055.pkl,2.213510513305664
12058.pkl,3.00189471244812
12059.pkl,2.6850478649139404
12070.pkl,2.849579095840454
12080.pkl,2.596935510635376
12081.pkl,1.5594444274902344
12087.pkl,3.22052264213562
12091.pkl,3.628488779067993
12093.pkl,3.2046287059783936
12095.pkl,3.1957991123199463
12099.pkl,2.4875261783599854
12138.pkl,3.4352219104766846
12139.pkl,3.0437862873077393
12152.pkl,3.2851197719573975
12153.pkl,3.5346882343292236
12164.pkl,3.863952875137329
12165.pkl,3.015939950942993
12171.pkl,1.2371095418930054
12185.pkl,3.727565050125122
12189.pkl,2.3818063735961914
12197.pkl,2.6138761043548584
12211.pkl,4.202606201171875
12233.pkl,3.0362207889556885
12240.pkl,2.8763391971588135
12247.pkl,2.0193867683410645
12250.pkl,2.153088331222534
12254.pkl,4.061336040496826
12258.pkl,3.095609426498413
12264.pkl,3.4612390995025635
12269.pkl,3.002825975418091
12275.pkl,2.947927236557007
12278.pkl,3.447787284851074
12287.pkl,2.4398622512817383
12290.pkl,3.0913326740264893
12293.pkl,3.938823699951172
12294.pkl,2.370537042617798
12295.pkl,2.811795711517334
12304.pkl,2.5267317295074463
12311.pkl,2.8114194869995117
12317.pkl,3.2442941665649414
12324.pkl,3.5639612674713135
12335.pkl,2.6763617992401123
12347.pkl,1.953740119934082
12356.pkl,3.283095121383667
12361.pkl,2.731335163116455
12393.pkl,2.4487125873565674
12395.pkl,2.4542288780212402
12397.pkl,4.283695220947266
12404.pkl,3.2389423847198486
12412.pkl,1.3251702785491943
12418.pkl,3.66558575630188
12419.pkl,3.375318765640259
12420.pkl,3.1625311374664307
12429.pkl,2.768838882446289
12441.pkl,2.435479164123535
12456.pkl,2.2161073684692383
12458.pkl,2.5026955604553223
12462.pkl,3.784208059310913
12466.pkl,2.2880520820617676
12470.pkl,3.4104745388031006
12478.pkl,2.7721712589263916
12479.pkl,3.2826602458953857
12497.pkl,3.1662092208862305
12503.pkl,3.4106898307800293
12525.pkl,2.729153871536255
12530.pkl,2.5633585453033447
12531.pkl,3.5183351039886475
12556.pkl,3.9909372329711914
12564.pkl,3.2400903701782227
12565.pkl,3.8148882389068604
12582.pkl,3.3709475994110107
12588.pkl,2.0863196849823
12593.pkl,3.0156009197235107
12602.pkl,3.7606523036956787
12604.pkl,2.2955098152160645
12609.pkl,3.272609233856201
12613.pkl,3.840482234954834
12614.pkl,2.920025587081909
12623.pkl,2.969500780105591
12624.pkl,1.8664487600326538
12626.pkl,2.918393850326538
12633.pkl,3.1873128414154053
12634.pkl,2.347419023513794
12644.pkl,3.470407724380493
12645.pkl,3.0984184741973877
12652.pkl,1.273998737335205
12658.pkl,4.072234630584717
12661.pkl,3.436691999435425
12669.pkl,3.4788875579833984
12678.pkl,3.09916615486145
12680.pkl,3.914785146713257
12681.pkl,3.2998993396759033
12683.pkl,1.9620261192321777
12684.pkl,3.1965439319610596
12685.pkl,2.9369776248931885
12692.pkl,2.75101637840271
12693.pkl,1.1475508213043213
12704.pkl,3.4675891399383545
12710.pkl,2.478402853012085
12729.pkl,3.396589994430542
12735.pkl,3.084061861038208
12739.pkl,2.5896947383880615
12756.pkl,3.1439735889434814
12758.pkl,2.820350408554077
12768.pkl,3.3124966621398926
12770.pkl,3.800725221633911
12779.pkl,3.4763400554656982
12797.pkl,3.018876314163208
12798.pkl,2.9588816165924072
12802.pkl,1.4199330806732178
12808.pkl,3.025721311569214
12812.pkl,2.8633110523223877
12814.pkl,4.222151279449463
12828.pkl,2.4798128604888916
12829.pkl,3.494488000869751
12836.pkl,3.3196561336517334
12844.pkl,2.080693006515503
12864.pkl,3.5208828449249268
12868.pkl,2.061333179473877
12879.pkl,3.5830109119415283
12882.pkl,2.217109203338623
12902.pkl,3.4757344722747803
12906.pkl,3.15116024017334
12913.pkl,4.242676734924316
12915.pkl,4.23862361907959
12916.pkl,3.2128398418426514
12918.pkl,3.2247889041900635
12921.pkl,3.9890897274017334
12924.pkl,3.1019818782806396
12927.pkl,2.0808985233306885
12932.pkl,2.6799466609954834
12937.pkl,3.787008047103882
12945.pkl,3.176104784011841
12959.pkl,3.469658613204956
12974.pkl,3.516940116882324
12986.pkl,3.3311290740966797
12987.pkl,2.7658908367156982
12997.pkl,2.6107215881347656
13003.pkl,3.7602925300598145
13005.pkl,4.341113090515137
13009.pkl,3.220980405807495
13013.pkl,3.479081869125366
13017.pkl,3.291677713394165
13018.pkl,3.0691730976104736
13029.pkl,2.5548698902130127
13031.pkl,3.0186970233917236
13034.pkl,4.021327972412109
13040.pkl,2.648021936416626
13041.pkl,3.6634817123413086
13042.pkl,3.0786733627319336
13043.pkl,3.2001054286956787
13046.pkl,2.812272071838379
13051.pkl,2.9852089881896973
13054.pkl,1.1429966688156128
13055.pkl,3.2455761432647705
13058.pkl,3.5885050296783447
13060.pkl,2.6158447265625
13070.pkl,2.9465184211730957
13080.pkl,3.384448766708374
13083.pkl,2.1141393184661865
13096.pkl,2.9226949214935303
13097.pkl,3.3117172718048096
13101.pkl,1.5115519762039185
13111.pkl,3.5845963954925537
13118.pkl,4.120410919189453
13125.pkl,3.4781947135925293
13127.pkl,3.1594974994659424
13137.pkl,3.5003180503845215
13154.pkl,3.1218764781951904
13162.pkl,3.352485418319702
13166.pkl,4.581539154052734
13170.pkl,3.299997568130493
13188.pkl,2.9934377670288086
13205.pkl,3.331847906112671
13226.pkl,3.2375009059906006
13228.pkl,3.0897319316864014
13236.pkl,2.5999562740325928
13237.pkl,2.2606801986694336
13253.pkl,1.731643557548523
13259.pkl,2.232337713241577
13265.pkl,4.184468746185303
13286.pkl,2.9890196323394775
13294.pkl,2.214703321456909
13296.pkl,1.4606741666793823
13302.pkl,1.8042287826538086
13307.pkl,3.056857109069824
13316.pkl,3.1877236366271973
13318.pkl,4.113957405090332
13324.pkl,1.8475641012191772
13344.pkl,3.322869062423706
13363.pkl,1.8827018737792969
13372.pkl,3.4523208141326904
13373.pkl,2.779886484146118
13374.pkl,3.8260607719421387
13379.pkl,3.248567819595337
13382.pkl,3.576768636703491
13399.pkl,2.6430857181549072
13405.pkl,3.8879101276397705
13406.pkl,3.064469814300537
13408.pkl,3.8880159854888916
13409.pkl,3.028735876083374
13412.pkl,3.139970064163208
13416.pkl,3.647761106491089
13429.pkl,1.6880358457565308
13430.pkl,3.4593894481658936
13436.pkl,2.8778879642486572
13437.pkl,2.674103260040283
13439.pkl,3.330631971359253
13441.pkl,1.8656764030456543
13443.pkl,1.9024872779846191
13449.pkl,2.345238447189331
13464.pkl,1.9207103252410889
13478.pkl,3.551780939102173
13479.pkl,3.1308228969573975
13487.pkl,2.7156503200531006
13490.pkl,3.1842663288116455
13497.pkl,3.045259475708008
13504.pkl,3.070483446121216
13507.pkl,1.2813221216201782
13508.pkl,3.0344769954681396
13511.pkl,3.4262068271636963
13514.pkl,3.1248223781585693
13515.pkl,3.315027952194214
13516.pkl,3.0724639892578125
13519.pkl,3.7195379734039307
13520.pkl,4.5464935302734375
13527.pkl,3.984558582305908
13534.pkl,3.890679121017456
13538.pkl,2.746135950088501
13549.pkl,4.034461975097656
13551.pkl,3.0376198291778564
13556.pkl,3.286749839782715
13568.pkl,2.8728485107421875
13572.pkl,3.566260814666748
13574.pkl,3.4713821411132812
13578.pkl,2.680215835571289
13591.pkl,1.0157679319381714
13594.pkl,3.4958298206329346
13595.pkl,3.2764103412628174
13601.pkl,2.921430826187134
13612.pkl,3.721045732498169
13615.pkl,3.7769947052001953
13624.pkl,2.652012586593628
13625.pkl,2.8753836154937744
13637.pkl,3.2506930828094482
13638.pkl,3.7517483234405518
13644.pkl,3.29198956489563
13654.pkl,2.1067349910736084
13655.pkl,3.820218324661255
13671.pkl,2.084698438644409
13678.pkl,3.542726755142212
13684.pkl,3.3133938312530518
13686.pkl,3.0006401538848877
13692.pkl,3.1322991847991943
13693.pkl,2.976268768310547
13697.pkl,2.8291008472442627
13698.pkl,3.3805243968963623
13700.pkl,3.166517972946167
13711.pkl,3.10359787940979
13726.pkl,2.5583560466766357
13731.pkl,3.77156138420105
13741.pkl,3.2782294750213623
13751.pkl,2.675588607788086
13753.pkl,1.9490180015563965
13759.pkl,2.7382986545562744
13766.pkl,2.7260591983795166
13773.pkl,2.0066728591918945
13777.pkl,2.8853604793548584
13784.pkl,3.2159054279327393
13789.pkl,2.61368465423584
13795.pkl,2.7416083812713623
13797.pkl,2.7116336822509766
13805.pkl,2.9662108421325684
13819.pkl,2.809865951538086
13820.pkl,3.0678608417510986
13821.pkl,4.276587009429932
13823.pkl,4.033535480499268
13827.pkl,3.5645084381103516
13828.pkl,4.409987926483154
13831.pkl,2.419694662094116
13833.pkl,3.8636972904205322
13835.pkl,3.719571352005005
13837.pkl,2.917879343032837
13839.pkl,4.45540714263916
13845.pkl,3.158871650695801
13855.pkl,2.446465015411377
13873.pkl,3.10315203666687
13891.pkl,2.994201421737671
13895.pkl,3.3660645484924316
13903.pkl,2.5588438510894775
13911.pkl,3.224944829940796
13931.pkl,2.8695390224456787
13932.pkl,2.589613914489746
13957.pkl,2.817014455795288
13962.pkl,2.4367640018463135
13963.pkl,3.9530274868011475
13965.pkl,3.029942750930786
13967.pkl,4.113792419433594
13970.pkl,3.861337423324585
13992.pkl,2.755674123764038
14000.pkl,3.6077630519866943
14020.pkl,3.3465898036956787
14021.pkl,2.881678342819214
14027.pkl,3.2774529457092285
14029.pkl,3.256953001022339
14038.pkl,3.267720937728882
14043.pkl,2.8285446166992188
14053.pkl,3.0817713737487793
14057.pkl,2.863175630569458
14068.pkl,2.596726179122925
14079.pkl,2.8389241695404053
14089.pkl,2.7072179317474365
14092.pkl,3.7375805377960205
14094.pkl,2.9272425174713135
14096.pkl,3.6801602840423584
14106.pkl,2.7430243492126465
14107.pkl,2.9126369953155518
14110.pkl,3.1193366050720215
14111.pkl,3.2881619930267334
14115.pkl,2.594717502593994
14123.pkl,2.8261301517486572
14139.pkl,2.7908401489257812
14142.pkl,2.708895444869995
14149.pkl,3.2029595375061035
14151.pkl,2.5094072818756104
14154.pkl,2.7576942443847656
14160.pkl,2.94834303855896
14162.pkl,3.1705760955810547
14170.pkl,2.923241376876831
14171.pkl,2.6706435680389404
14172.pkl,3.5610244274139404
14174.pkl,2.6894454956054688
14175.pkl,2.603597640991211
14184.pkl,3.6716489791870117
14192.pkl,3.228364944458008
14196.pkl,3.341810464859009
14198.pkl,2.39359974861145
14201.pkl,3.4472413063049316
14209.pkl,2.1857573986053467
14212.pkl,3.3264071941375732
14223.pkl,2.979694128036499
14231.pkl,3.4442813396453857
14237.pkl,2.956162214279175
14238.pkl,2.145517349243164
14242.pkl,3.258901357650757
14248.pkl,3.3523786067962646
14249.pkl,2.6239778995513916
14254.pkl,2.7451932430267334
14256.pkl,3.654254198074341
14258.pkl,2.1921918392181396
14263.pkl,1.8098487854003906
14269.pkl,3.0125913619995117
14272.pkl,2.2595508098602295
14273.pkl,3.370115041732788
14289.pkl,3.3002774715423584
14297.pkl,3.590973138809204
14303.pkl,3.477470636367798
14304.pkl,2.9684243202209473
14306.pkl,3.6721279621124268
14307.pkl,2.5421810150146484
14319.pkl,3.764643430709839
14322.pkl,3.4587113857269287
14324.pkl,3.3596580028533936
14325.pkl,3.0554850101470947
14333.pkl,3.527878761291504
14339.pkl,3.4289402961730957
14345.pkl,3.4562737941741943
14353.pkl,1.9822535514831543
14365.pkl,3.3252828121185303
14377.pkl,2.399015188217163
14378.pkl,2.6610193252563477
14385.pkl,2.853861093521118
14394.pkl,2.992873430252075
14411.pkl,3.827524423599243
14417.pkl,3.234792470932007
14429.pkl,2.954307794570923
14439.pkl,2.6817049980163574
14441.pkl,2.8421578407287598
14442.pkl,3.4319045543670654
14446.pkl,3.641289472579956
14448.pkl,2.871683359146118
14453.pkl,3.4629127979278564
14461.pkl,3.2062342166900635
14462.pkl,3.247952461242676
14464.pkl,3.6735455989837646
14467.pkl,2.6414525508880615
14470.pkl,2.455138683319092
14472.pkl,3.844529390335083
14478.pkl,2.888521909713745
14485.pkl,3.0726230144500732
14487.pkl,2.975684404373169
14491.pkl,3.72223162651062
14494.pkl,1.8590298891067505
14495.pkl,2.861222505569458
14519.pkl,3.481590509414673
14520.pkl,2.8310391902923584
14521.pkl,3.078519582748413
14529.pkl,3.4072697162628174
14534.pkl,3.5614757537841797
14542.pkl,3.4722740650177
14548.pkl,2.2003374099731445
14562.pkl,3.0941269397735596
14567.pkl,3.8422508239746094
14568.pkl,3.0821340084075928
14577.pkl,2.6447432041168213
14584.pkl,3.2361562252044678
14586.pkl,3.508512496948242
14593.pkl,2.9590604305267334
14595.pkl,4.294833183288574
14596.pkl,2.9072811603546143
14602.pkl,3.4874892234802246
14605.pkl,2.5905773639678955
14608.pkl,3.1708223819732666
14616.pkl,2.6879546642303467
14618.pkl,2.6115541458129883
14630.pkl,3.9630444049835205
14634.pkl,2.482419013977051
14636.pkl,3.1826083660125732
14639.pkl,3.683443784713745
14643.pkl,2.624347448348999
14648.pkl,2.997202157974243
14657.pkl,3.2810397148132324
14659.pkl,3.6685235500335693
14662.pkl,2.7861592769622803
14665.pkl,3.0958616733551025
14688.pkl,3.204542636871338
14693.pkl,4.060661315917969
14701.pkl,3.2245333194732666
14722.pkl,3.6740434169769287
14726.pkl,3.4895613193511963
14729.pkl,3.106938600540161
14734.pkl,3.256075143814087
14742.pkl,3.0436766147613525
14754.pkl,2.989370822906494
14755.pkl,2.9667675495147705
14756.pkl,2.773937940597534
14757.pkl,3.169001340866089
14760.pkl,3.6366069316864014
14770.pkl,2.9169604778289795
14787.pkl,2.5734777450561523
14788.pkl,3.7845211029052734
14791.pkl,3.062434434890747
14800.pkl,3.1845285892486572
14803.pkl,2.8541126251220703
14806.pkl,2.9994513988494873
14810.pkl,3.4967215061187744
14827.pkl,2.8998448848724365
14828.pkl,2.564638614654541
14837.pkl,2.983562707901001
14857.pkl,3.531247615814209
14868.pkl,3.764253854751587
14882.pkl,3.110048532485962
14891.pkl,2.6601109504699707
14898.pkl,3.2576606273651123
14939.pkl,3.935572385787964
14942.pkl,3.2702949047088623
14954.pkl,2.8822429180145264
14973.pkl,1.8874762058258057
14976.pkl,2.36983585357666
14982.pkl,4.455997467041016
14986.pkl,3.476890802383423
14988.pkl,3.4990594387054443
15000.pkl,3.121227502822876
15006.pkl,2.6084396839141846
15018.pkl,3.753483772277832
15020.pkl,3.179705858230591
15028.pkl,2.8126308917999268
15031.pkl,2.530579090118408
15032.pkl,2.974534749984741
15033.pkl,2.5832786560058594
15036.pkl,2.8909659385681152
15038.pkl,3.443471670150757
15045.pkl,2.9234933853149414
15053.pkl,3.301694631576538
15062.pkl,2.503408670425415
15063.pkl,4.418327808380127
15068.pkl,2.6992459297180176
15095.pkl,3.342135190963745
15097.pkl,2.8734467029571533
15098.pkl,2.3241374492645264
15099.pkl,2.871910572052002
15107.pkl,2.9096932411193848
15108.pkl,3.3179144859313965
15122.pkl,3.8959453105926514
15127.pkl,3.026069402694702
15157.pkl,3.2176592350006104
15158.pkl,3.183868169784546
15168.pkl,3.0983498096466064
15169.pkl,3.307239294052124
15172.pkl,2.7392027378082275
15176.pkl,3.058598756790161
15178.pkl,2.6358633041381836
15185.pkl,2.1217432022094727
15189.pkl,2.9875423908233643
15190.pkl,3.0831596851348877
15201.pkl,2.9210665225982666
15205.pkl,2.87930965423584
15206.pkl,2.9611475467681885
15214.pkl,4.169116020202637
15227.pkl,3.0936450958251953
15229.pkl,2.875232696533203
15236.pkl,1.7525222301483154
15237.pkl,2.953049421310425
15239.pkl,2.9360764026641846
15252.pkl,2.691314935684204
15253.pkl,4.380529880523682
15255.pkl,2.5474436283111572
15264.pkl,2.938077688217163
15265.pkl,3.52915358543396
15298.pkl,2.6338553428649902
15304.pkl,3.231433391571045
15320.pkl,2.5447824001312256
15344.pkl,2.9820172786712646
15355.pkl,3.380762815475464
15360.pkl,2.9231581687927246
15367.pkl,3.204725742340088
15370.pkl,3.083787679672241
15375.pkl,4.594808578491211
15377.pkl,2.662597179412842
15396.pkl,3.900505781173706
15397.pkl,3.6962742805480957
15399.pkl,3.258497953414917
15407.pkl,2.5393097400665283
15412.pkl,2.3484556674957275
15423.pkl,3.1223275661468506
15424.pkl,2.8779499530792236
15427.pkl,2.6138710975646973
15431.pkl,2.7138867378234863
15432.pkl,3.671891450881958
15435.pkl,3.4016401767730713
15440.pkl,2.013782024383545
15447.pkl,3.3011276721954346
15454.pkl,3.2659223079681396
15475.pkl,3.131178617477417
15477.pkl,2.5806705951690674
15481.pkl,3.2469332218170166
15484.pkl,3.1657631397247314
15493.pkl,3.5085203647613525
15520.pkl,2.9758315086364746
15523.pkl,3.726353406906128
15540.pkl,3.015712022781372
15542.pkl,3.124878168106079
15543.pkl,2.812635660171509
15549.pkl,2.9930055141448975
15555.pkl,2.9915988445281982
15560.pkl,4.2286882400512695
15562.pkl,3.307866334915161
15582.pkl,3.6089236736297607
15590.pkl,2.9547154903411865
15596.pkl,1.7150447368621826
15597.pkl,3.416379690170288
15604.pkl,3.234546422958374
15606.pkl,2.7498202323913574
15616.pkl,2.8734424114227295
15620.pkl,3.513366937637329
15646.pkl,2.805142641067505
15653.pkl,3.0112195014953613
15661.pkl,2.637662410736084
15672.pkl,2.6334850788116455
15675.pkl,3.485015392303467
15678.pkl,3.297942876815796
15680.pkl,3.3148515224456787
15682.pkl,3.1606338024139404
15691.pkl,2.2158565521240234
15695.pkl,4.3839592933654785
15700.pkl,3.3019943237304688
15707.pkl,2.429908037185669
15726.pkl,1.584987759590149
15743.pkl,3.015040874481201
15752.pkl,3.5507590770721436
15760.pkl,3.0834224224090576
15761.pkl,3.329613208770752
